geo_type,geo_name,geo_id,stateusps,pop_tot,HU_tot,HU_100year,Pop_100year,HU_anyyear,Pop_anyyear,PH_units_100year,PH_units_tot,sub_housing_units_100year,PH_units_anyyear,sub_housing_units_anyyear,shr_hu_fp_100,shr_hu_fp_any,shr_hu_renter_fp_100,shr_hu_renter_fp_any,shr_hu_owner_fp_100,shr_hu_owner_fp_any,shr_hu_renter_fp_100_tract,shr_hu_renter_fp_any_tract,shr_hu_owner_fp_100_tract,shr_hu_owner_fp_any_tract,shr_hu_renter_tract,shr_hu_owner_tract,shr_hu_built00s_fp_100,shr_hu_built00s_fp_any,shr_hu_built8099_fp_100,shr_hu_built8099_fp_any,shr_hu_built6079_fp_100,shr_hu_built6079_fp_any,shr_hu_builtpre60_fp_100,shr_hu_builtpre60_fp_any,shr_hu_built00s_tract,shr_hu_built8099_tract,shr_hu_built6079_tract,shr_hu_builtpre60_tract,shr_hu_1fam_fp_100,shr_hu_1fam_fp_any,shr_hu_2to4fam_fp_100,shr_hu_2to4fam_fp_any,shr_hu_5to19fam_fp_100,shr_hu_5to19fam_fp_any,shr_hu_20up_fp_100,shr_hu_20up_fp_any,shr_hu_other_fp_100,shr_hu_other_fp_any,shr_hu_1fam_tract,shr_hu_2to4fam_tract,shr_hu_5to19fam_tract,shr_hu_20up_tract,shr_hu_other_tract,shr_hu_1fam_100year_oftotal,shr_hu_1fam_anyyear_oftotal,shr_hu_2to4fam_100year_oftotal,shr_hu_2to4fam_anyyear_oftotal,shr_hu_5to19fam_100year_oftotal,shr_hu_5to19fam_anyyear_oftotal,shr_hu_20up_100year_oftotal,shr_hu_20up_anyyear_oftotal,shr_hu_other_100year_oftotal,shr_hu_other_anyyear_oftotal,shr_hu_pre60_fp_100_1fam,shr_hu_pre60_fp_any_1fam,shr_hu_pre60_fp_100_2to4fam,shr_hu_pre60_fp_any_2to4fam,shr_hu_pre60_fp_100_5to19fam,shr_hu_pre60_fp_any_5to19fam,shr_hu_pre60_fp_100_20up,shr_hu_pre60_fp_any_20up,shr_hu_pre60_fp_100_Other,shr_hu_pre60_fp_any_Other,shr_pop_asian_fp_100,shr_pop_asian_fp_any,shr_pop_black_fp_100,shr_pop_black_fp_any,shr_pop_hispanic_fp_100,shr_pop_hispanic_fp_any,shr_pop_white_fp_100,shr_pop_white_fp_any,shr_pop_asian_tract,shr_pop_black_tract,shr_pop_hispanic_tract,shr_pop_white_tract,shr_hu_under18_fp_100,shr_hu_under18_fp_any,shr_hu_65up_fp_100,shr_hu_65up_fp_any,shr_hu_under18_tract,shr_hu_65up_tract,shr_pop_poverty_fp_100,shr_pop_poverty_fp_any,shr_pop_poverty_tract,shr_hu_incless25_fp_100,shr_hu_incless25_fp_any,shr_hu_inc25to50_fp_100,shr_hu_inc25to50_fp_any,shr_hu_inc50to75_fp_100,shr_hu_inc50to75_fp_any,shr_hu_inc75up_fp_100,shr_hu_inc75up_fp_any,shr_hu_incless25_tract,shr_hu_inc25to50_tract,shr_hu_inc50to75_tract,shr_hu_inc75up_tract
Census Tract,48113017301,48113017301,TX,7485,2538,21.61149548,63.7360298,509.2208622,1501.780202,,,,,,0.008515168,0.200638638,0.122858337,0.122858337,0.877141663,0.877141663,0.008515168,0.200638638,0.008515168,0.200638638,0.122858337,0.877141663,0.058313633,0.058313633,0.521670607,0.521670607,0.388888889,0.388888889,0.031126872,0.031126872,0.058313633,0.521670607,0.388888889,0.031126872,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.008515168,0.200638638,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0.014295257,0.014295257,0.226853707,0.226853707,0.311823647,0.311823647,0.426319305,0.426319305,0.014295257,0.226853707,0.311823647,0.426319305,0.486836607,0.486836607,0.231926452,0.231926452,0.486836607,0.231926452,0.15751503,0.15751503,0.15751503,0.189720017,0.189720017,0.202256582,0.202256582,0.203092353,0.203092353,0.404931049,0.404931049,0.189720017,0.202256582,0.203092353,0.404931049
Census Tract,48113017303,48113017303,TX,10660,2863,34.80851064,129.6048632,34.80851064,129.6048632,,,,,,0.012158055,0.012158055,0.161473088,0.161473088,0.838526912,0.838526912,0.012158055,0.012158055,0.012158055,0.012158055,0.161473088,0.838526912,0.232972407,0.232972407,0.743974852,0.743974852,0.023052742,0.023052742,0,0,0.232972407,0.743974852,0.023052742,0,0.991617185,0.991617185,0,0,0,0,0,0,0.008382815,0.008382815,0.991617185,0,0,0,0.008382815,0.012158055,0.012158055,,,,,,,0.012158055,0.012158055,,,,,,,,,,,0.062476548,0.062476548,0.242682927,0.242682927,0.367729831,0.367729831,0.313227017,0.313227017,0.062476548,0.242682927,0.367729831,0.313227017,0.526912181,0.526912181,0.144475921,0.144475921,0.526912181,0.144475921,0.092226614,0.092226614,0.092226614,0.045679887,0.045679887,0.151203966,0.151203966,0.25601983,0.25601983,0.547096317,0.547096317,0.045679887,0.151203966,0.25601983,0.547096317
Census Tract,48113017304,48113017304,TX,10173,3168,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0.166982323,0.833017677,,,,,,,,,0.413194444,0.545770202,0.035984849,0.005050505,,,,,,,,,,,0.993686869,0,0,0,0.006313131,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0.016710901,0.392902782,0.232773027,0.327238769,,,,,0.55145202,0.143623737,,,0.095355488,,,,,,,,,0.081755051,0.174873737,0.291035354,0.452335859
Census Tract,48113017305,48113017305,TX,8133,2402,234.3414634,793.4634146,234.3414634,793.4634146,,,,,,0.097560976,0.097560976,0.186842105,0.186842105,0.813157895,0.813157895,0.097560976,0.097560976,0.097560976,0.097560976,0.186842105,0.813157895,0.335553705,0.335553705,0.539550375,0.539550375,0.09450458,0.09450458,0.030391341,0.030391341,0.335553705,0.539550375,0.09450458,0.030391341,0.854704413,0.854704413,0.004163197,0.004163197,0,0,0,0,0.14113239,0.14113239,0.854704413,0.004163197,0,0,0.14113239,0.097560976,0.097560976,0.097560976,0.097560976,,,,,0.097560976,0.097560976,1,1,0,0,0,0,0,0,0,0,0.019427026,0.019427026,0.325464158,0.325464158,0.368498709,0.368498709,0.27050289,0.27050289,0.019427026,0.325464158,0.368498709,0.27050289,0.559210526,0.559210526,0.142105263,0.142105263,0.559210526,0.142105263,0.140292635,0.140292635,0.140292635,0.216666667,0.216666667,0.137280702,0.137280702,0.265350877,0.265350877,0.380701754,0.380701754,0.216666667,0.137280702,0.265350877,0.380701754
Census Tract,48113017306,48113017306,TX,5579,1813,13.68875839,42.12332215,13.68875839,42.12332215,,,,,,0.007550336,0.007550336,0.355008787,0.355008787,0.644991213,0.644991213,0.007550336,0.007550336,0.007550336,0.007550336,0.355008787,0.644991213,0,0,0.289023718,0.289023718,0.426916713,0.426916713,0.28405957,0.28405957,0,0.289023718,0.426916713,0.28405957,0.991174848,0.991174848,0.004964148,0.004964148,0,0,0,0,0.003861004,0.003861004,0.991174848,0.004964148,0,0,0.003861004,0.007550336,0.007550336,0.007550336,0.007550336,,,,,0.007550336,0.007550336,1,1,0,0,0,0,0,0,0,0,0.001792436,0.001792436,0.194300054,0.194300054,0.315468722,0.315468722,0.487721814,0.487721814,0.001792436,0.194300054,0.315468722,0.487721814,0.441710603,0.441710603,0.195079086,0.195079086,0.441710603,0.195079086,0.21791812,0.21791812,0.21791812,0.190392502,0.190392502,0.332161687,0.332161687,0.245459871,0.245459871,0.23198594,0.23198594,0.190392502,0.332161687,0.245459871,0.23198594
Census Tract,48113017400,48113017400,TX,3709,1434,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0.209977662,0.790022338,,,,,,,,,0.085076709,0.463040446,0.147140865,0.304741981,,,,,,,,,,,0.947001395,0,0.038354254,0.004881451,0.009762901,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.014019952,0.143165274,0.228902669,0.610407118,,,,,0.332092331,0.253164557,,,0.200053923,,,,,,,,,0.153387938,0.189873418,0.307520477,0.349218168
Census Tract,48113017500,48113017500,TX,4080,1298,20.75416389,65.23650899,20.75416389,65.23650899,,,,,,0.01598934,0.01598934,0.197251415,0.197251415,0.802748585,0.802748585,0.01598934,0.01598934,0.01598934,0.01598934,0.197251415,0.802748585,0.147919877,0.147919877,0.026194145,0.026194145,0.625577812,0.625577812,0.200308166,0.200308166,0.147919877,0.026194145,0.625577812,0.200308166,0.983050848,0.983050848,0,0,0.016949153,0.016949153,0,0,0,0,0.983050848,0,0.016949153,0,0,0.01598934,0.01598934,,,0.01598934,0.01598934,,,,,0.937759336,0.937759336,0,0,0.062240664,0.062240664,0,0,0,0,0.016911765,0.016911765,0.191911765,0.191911765,0.436519608,0.436519608,0.352941177,0.352941177,0.016911765,0.191911765,0.436519608,0.352941177,0.512530315,0.512530315,0.158447858,0.158447858,0.512530315,0.158447858,0.248956543,0.248956543,0.248956543,0.250606306,0.250606306,0.349232013,0.349232013,0.212611156,0.212611156,0.187550526,0.187550526,0.250606306,0.349232013,0.212611156,0.187550526
Census Tract,48113017602,48113017602,TX,3485,1047,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0.473298429,0.526701571,,,,,,,,,0.021967526,0.113658071,0.664756447,0.199617956,,,,,,,,,,,0.831900669,0.106017192,0.05635148,0,0.005730659,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,0.011764706,0.140315639,0.57446198,0.263414634,,,,,0.553926702,0.160209424,,,0.167001435,,,,,,,,,0.213612565,0.37486911,0.289005236,0.122513089
Census Tract,48113017604,48113017604,TX,4128,1148,0,0,,,,,,,,0,,,,,,0,,0,,0.306289882,0.693710119,,,,,,,,,0.034843206,0.840592335,0.108013937,0.016550523,,,,,,,,,,,0.965156794,0.023519164,0,0,0.011324042,0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0.265503876,0.704941861,0.026162791,,,,,0.587967183,0.086599818,,,0.280765504,,,,,,,,,0.290793072,0.342752963,0.254329991,0.112123975
Census Tract,48113017605,48113017605,TX,4784,1612,0,0,,,,,,,,0,,,,,,0,,0,,0.344615385,0.655384615,,,,,,,,,0.089950372,0.504962779,0.174317618,0.230769231,,,,,,,,,,,0.961538462,0,0.038461539,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0.048913044,0.256270903,0.508779264,0.184155518,,,,,0.583846154,0.156153846,,,0.131061873,,,,,,,,,0.188461539,0.374615385,0.26,0.176923077
Census Tract,48113017606,48113017606,TX,8033,2927,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0.439252336,0.560747664,,,,,,,,,0.158182439,0.560983943,0.260334814,0.020498804,,,,,,,,,,,0.722241203,0.009907755,0.186539119,0.074820636,0.006491288,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.051786381,0.310344828,0.211378066,0.407195319,,,,,0.450754853,0.22969087,,,0.205029254,,,,,,,,,0.287922358,0.238677211,0.115744069,0.357656362
Census Tract,48113017702,48113017702,TX,4806,1657,4.531965812,13.14461539,4.531965812,13.14461539,,,,,,0.002735043,0.002735043,0.639948287,0.639948287,0.360051713,0.360051713,0.002735043,0.002735043,0.002735043,0.002735043,0.639948287,0.360051713,0.141822571,0.141822571,0.092939047,0.092939047,0.362703681,0.362703681,0.402534701,0.402534701,0.141822571,0.092939047,0.362703681,0.402534701,0.582981292,0.582981292,0.027761014,0.027761014,0.290283645,0.290283645,0.09897405,0.09897405,0,0,0.582981292,0.027761014,0.290283645,0.09897405,0,0.002735043,0.002735043,0.002735043,0.002735043,0.002735043,0.002735043,0.002735043,0.002735043,,,0.898502496,0.898502496,0.021630616,0.021630616,0.041597338,0.041597338,0.038269551,0.038269551,0,0,0.026425302,0.026425302,0.279026217,0.279026217,0.384103204,0.384103204,0.300873908,0.300873908,0.026425302,0.279026217,0.384103204,0.300873908,0.484162896,0.484162896,0.215901745,0.215901745,0.484162896,0.215901745,0.335205993,0.335205993,0.335205993,0.427925016,0.427925016,0.382676147,0.382676147,0.133807369,0.133807369,0.055591467,0.055591467,0.427925016,0.382676147,0.133807369,0.055591467
Census Tract,48113017703,48113017703,TX,5805,2103,0,0,,,,,,,,0,,,,,,0,,0,,0.586702128,0.413297872,,,,,,,,,0.039467428,0.187826914,0.560152164,0.212553495,,,,,,,,,,,0.57489301,0.099381836,0.26723728,0.053257252,0.005230623,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,0.006718346,0.167786391,0.514900948,0.290267011,,,,,0.468085106,0.218085106,,,0.249734513,,,,,,,,,0.340957447,0.370212766,0.188297872,0.100531915
Census Tract,48113017704,48113017704,TX,6691,2557,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0.634661355,0.365338645,,,,,,,,,0.161517403,0.249902229,0.549863121,0.038717247,,,,,,,,,,,0.440359797,0.066875244,0.383261635,0.109503324,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0.143027948,0.473920191,0.383051861,,,,,0.393227092,0.196015936,,,0.249771967,,,,,,,,,0.380478088,0.286454183,0.092430279,0.24063745
Census Tract,48113017804,48113017804,TX,5527,2238,157.7114094,389.4865772,157.7114094,389.4865772,,,,,,0.070469799,0.070469799,0.534002739,0.534002739,0.465997262,0.465997262,0.070469799,0.070469799,0.070469799,0.070469799,0.534002739,0.465997262,0.04155496,0.04155496,0.491957105,0.491957105,0.423145666,0.423145666,0.04334227,0.04334227,0.04155496,0.491957105,0.423145666,0.04334227,0.630920465,0.630920465,0.016085791,0.016085791,0.322609473,0.322609473,0.030384272,0.030384272,0,0,0.630920465,0.016085791,0.322609473,0.030384272,0,0.070469799,0.070469799,0.070469799,0.070469799,0.070469799,0.070469799,0.070469799,0.070469799,,,1,1,0,0,0,0,0,0,0,0,0.010855799,0.010855799,0.381762258,0.381762258,0.339605573,0.339605573,0.256015922,0.256015922,0.010855799,0.381762258,0.339605573,0.256015922,0.410314925,0.410314925,0.225924236,0.225924236,0.410314925,0.225924236,0.208219676,0.208219676,0.208219676,0.329986308,0.329986308,0.313099042,0.313099042,0.165677773,0.165677773,0.191236878,0.191236878,0.329986308,0.313099042,0.165677773,0.191236878
Census Tract,48113017805,48113017805,TX,4789,1736,8.263089572,22.79489399,22.53569883,62.16789269,,,,,,0.004759844,0.012981393,0.475918885,0.475918885,0.524081115,0.524081115,0.004759844,0.012981393,0.004759844,0.012981393,0.475918885,0.524081115,0.041474654,0.041474654,0.129608295,0.129608295,0.752304148,0.752304148,0.076612903,0.076612903,0.041474654,0.129608295,0.752304148,0.076612903,0.634792627,0.634792627,0.084101383,0.084101383,0.225230415,0.225230415,0.04781106,0.04781106,0.008064516,0.008064516,0.634792627,0.084101383,0.225230415,0.04781106,0.008064516,0.004759844,0.012981393,0.004759844,0.012981393,0.004759844,0.012981393,0.004759844,0.012981393,0.004759844,0.012981393,0.646017699,0.646017699,0,0,0.353982301,0.353982301,0,0,0,0,0.0123199,0.0123199,0.126748799,0.126748799,0.48486114,0.48486114,0.368552934,0.368552934,0.0123199,0.126748799,0.48486114,0.368552934,0.441698352,0.441698352,0.208491762,0.208491762,0.441698352,0.208491762,0.213927227,0.213927227,0.213927227,0.237642586,0.237642586,0.394169835,0.394169835,0.197084918,0.197084918,0.171102662,0.171102662,0.237642586,0.394169835,0.197084918,0.171102662
Census Tract,48113017806,48113017806,TX,6583,2393,0,0,,,,,,,,0,,,,,,0,,0,,0.697816594,0.302183406,,,,,,,,,0.029669871,0.523192645,0.380275804,0.06686168,,,,,,,,,,,0.417467614,0.030087756,0.365231927,0.187212704,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0.005620538,0.083396628,0.479720492,0.419717454,,,,,0.476855895,0.136681223,,,0.114631873,,,,,,,,,0.161572052,0.427947598,0.243231441,0.167248908
Census Tract,48113017807,48113017807,TX,4498,1800,5.172413793,12.92528736,5.172413793,12.92528736,,,,,,0.002873563,0.002873563,0.31294964,0.31294964,0.68705036,0.68705036,0.002873563,0.002873563,0.002873563,0.002873563,0.31294964,0.68705036,0.212222222,0.212222222,0.561666667,0.561666667,0.210555556,0.210555556,0.015555556,0.015555556,0.212222222,0.561666667,0.210555556,0.015555556,0.74,0.74,0.054444444,0.054444444,0.112777778,0.112777778,0.091111111,0.091111111,0.001666667,0.001666667,0.74,0.054444444,0.112777778,0.091111111,0.001666667,0.002873563,0.002873563,0.002873563,0.002873563,0.002873563,0.002873563,0.002873563,0.002873563,0.002873563,0.002873563,1,1,0,0,0,0,0,0,0,0,0.046909738,0.046909738,0.200978213,0.200978213,0.158292575,0.158292575,0.569586483,0.569586483,0.046909738,0.200978213,0.158292575,0.569586483,0.425059952,0.425059952,0.224820144,0.224820144,0.425059952,0.224820144,0.072476656,0.072476656,0.072476656,0.144484413,0.144484413,0.212829736,0.212829736,0.245203837,0.245203837,0.397482014,0.397482014,0.144484413,0.212829736,0.245203837,0.397482014
Census Tract,48113017808,48113017808,TX,4300,1655,19.82035928,51.49700599,19.82035928,51.49700599,,,,,,0.011976048,0.011976048,0.308,0.308,0.692,0.692,0.011976048,0.011976048,0.011976048,0.011976048,0.308,0.692,0.097885196,0.097885196,0.433232628,0.433232628,0.464048338,0.464048338,0.004833837,0.004833837,0.097885196,0.433232628,0.464048338,0.004833837,0.835045317,0.835045317,0,0,0.112386707,0.112386707,0.047734139,0.047734139,0.004833837,0.004833837,0.835045317,0,0.112386707,0.047734139,0.004833837,0.011976048,0.011976048,,,0.011976048,0.011976048,0.011976048,0.011976048,0.011976048,0.011976048,1,1,0,0,0,0,0,0,0,0,0.048372093,0.048372093,0.103023256,0.103023256,0.340930233,0.340930233,0.484418605,0.484418605,0.048372093,0.103023256,0.340930233,0.484418605,0.316666667,0.316666667,0.258666667,0.258666667,0.316666667,0.258666667,0.103144355,0.103144355,0.103144355,0.127333333,0.127333333,0.287333333,0.287333333,0.195333333,0.195333333,0.39,0.39,0.127333333,0.287333333,0.195333333,0.39
Census Tract,48113017811,48113017811,TX,2164,840,0,0,,,,,,,,0,,,,,,0,,0,,0.304461942,0.695538058,,,,,,,,,0.015476191,0.808333333,0.167857143,0.008333333,,,,,,,,,,,0.815476191,0.020238095,0.146428571,0.015476191,0.002380952,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,0.091497227,0.164048059,0.288354898,0.443160813,,,,,0.359580053,0.208661417,,,0.082255083,,,,,,,,,0.086614173,0.292650919,0.188976378,0.43175853
Census Tract,48113017812,48113017812,TX,6532,2828,0,0,,,,,,,,0,,,,,,0,,0,,0.765210608,0.234789392,,,,,,,,,0.032178218,0.663366337,0.279349364,0.025106082,,,,,,,,,,,0.295261669,0.056577086,0.546676096,0.101485149,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0.103031231,0.349357012,0.26117575,0.277709737,,,,,0.430577223,0.080733229,,,0.105539269,,,,,,,,,0.150936037,0.455148206,0.159906396,0.23400936
Census Tract,48113017813,48113017813,TX,5845,2089,0,0,,,,,,,,0,,,,,,0,,0,,0.367594937,0.632405063,,,,,,,,,0.199138344,0.738630924,0.062230732,0,,,,,,,,,,,0.704164672,0.024413595,0.122546673,0.144566778,0.004308282,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,0.166980325,0.161163388,0.267579128,0.392301112,,,,,0.414177215,0.226835443,,,0.085885372,,,,,,,,,0.137721519,0.237468354,0.191898734,0.432911392
Census Tract,48113017814,48113017814,TX,5029,1617,182.879652,568.7704205,183.661189,571.2010633,,,,,,0.113098115,0.11358144,0.308724832,0.308724832,0.691275168,0.691275168,0.113098115,0.11358144,0.113098115,0.11358144,0.308724832,0.691275168,0.034013605,0.034013605,0.101422387,0.101422387,0.367965368,0.367965368,0.49659864,0.49659864,0.034013605,0.101422387,0.367965368,0.49659864,0.918985776,0.918985776,0,0,0.018552876,0.018552876,0.062461348,0.062461348,0,0,0.918985776,0,0.018552876,0.062461348,0,0.113098115,0.11358144,,,0.113098115,0.11358144,0.113098115,0.11358144,,,0.990397805,0.990397805,0,0,0,0,0.009602195,0.009602195,0,0,0,0,0.108967986,0.108967986,0.604295089,0.604295089,0.286736926,0.286736926,0,0.108967986,0.604295089,0.286736926,0.554064131,0.554064131,0.264727815,0.264727815,0.554064131,0.264727815,0.209982104,0.209982104,0.209982104,0.213273676,0.213273676,0.386278896,0.386278896,0.257270694,0.257270694,0.143176734,0.143176734,0.213273676,0.386278896,0.257270694,0.143176734
Census Tract,48113017900,48113017900,TX,6365,2467,153.4279557,395.8528325,153.4279557,395.8528325,,,,,,0.062192118,0.062192118,0.401334604,0.401334604,0.598665396,0.598665396,0.062192118,0.062192118,0.062192118,0.062192118,0.401334604,0.598665396,0.014187272,0.014187272,0.310903932,0.310903932,0.359140657,0.359140657,0.315768139,0.315768139,0.014187272,0.310903932,0.359140657,0.315768139,0.829752736,0.829752736,0.018240778,0.018240778,0.107823267,0.107823267,0.0320227,0.0320227,0.012160519,0.012160519,0.829752736,0.018240778,0.107823267,0.0320227,0.012160519,0.062192118,0.062192118,0.062192118,0.062192118,0.062192118,0.062192118,0.062192118,0.062192118,0.062192118,0.062192118,0.958164642,0.958164642,0,0,0,0,0.041835358,0.041835358,0,0,0.00974077,0.00974077,0.200942655,0.200942655,0.392615868,0.392615868,0.355695208,0.355695208,0.00974077,0.200942655,0.392615868,0.355695208,0.449475691,0.449475691,0.235462345,0.235462345,0.449475691,0.235462345,0.095679497,0.095679497,0.095679497,0.240705434,0.240705434,0.228789323,0.228789323,0.244041945,0.244041945,0.286463298,0.286463298,0.240705434,0.228789323,0.244041945,0.286463298
Census Tract,48113018001,48113018001,TX,3448,1204,0,0,10.29059829,29.47008547,,,,,,0,0.008547009,,0.406496927,,0.593503073,0,0.008547009,0,0.008547009,0.406496927,0.593503073,,0.044850498,,0.314784053,,0.531561462,,0.108803987,0.044850498,0.314784053,0.531561462,0.108803987,,0.835548173,,0.047342193,,0.085548173,,0.031561462,,0,0.835548173,0.047342193,0.085548173,0.031561462,0,0,0.008547009,0,0.008547009,0,0.008547009,0,0.008547009,,,,1,,0,,0,,0,,0,,0.043213457,,0.097737819,,0.564385151,,0.289443156,0.043213457,0.097737819,0.564385151,0.289443156,,0.410886743,,0.201931519,0.410886743,0.201931519,,0.18300464,0.18300464,,0.203687445,,0.35381914,,0.221246708,,0.221246708,0.203687445,0.35381914,0.221246708,0.221246708
Census Tract,48113018002,48113018002,TX,7101,2369,59.17568693,177.3771857,59.17568693,177.3771857,,,,,,0.024979184,0.024979184,0.16251583,0.16251583,0.837484171,0.837484171,0.024979184,0.024979184,0.024979184,0.024979184,0.16251583,0.837484171,0.376952301,0.376952301,0.466019418,0.466019418,0.130434783,0.130434783,0.026593499,0.026593499,0.376952301,0.466019418,0.130434783,0.026593499,0.883917265,0.883917265,0.014352047,0.014352047,0.032081047,0.032081047,0.069649641,0.069649641,0,0,0.883917265,0.014352047,0.032081047,0.069649641,0,0.024979184,0.024979184,0.024979184,0.024979184,0.024979184,0.024979184,0.024979184,0.024979184,,,0.317460318,0.317460318,0,0,0,0,0.682539683,0.682539683,0,0,0.145190818,0.145190818,0.118574849,0.118574849,0.159414167,0.159414167,0.559498662,0.559498662,0.145190818,0.118574849,0.159414167,0.559498662,0.450823132,0.450823132,0.186154496,0.186154496,0.450823132,0.186154496,0.03309393,0.03309393,0.03309393,0.086534403,0.086534403,0.198395948,0.198395948,0.17095821,0.17095821,0.544111439,0.544111439,0.086534403,0.198395948,0.17095821,0.544111439
Census Tract,48113018104,48113018104,TX,6404,1720,45.2631579,168.5263158,232.1561969,864.37691,,,,,,0.02631579,0.134974533,0.341581171,0.341581171,0.658418829,0.658418829,0.02631579,0.134974533,0.02631579,0.134974533,0.341581171,0.658418829,0.01627907,0.01627907,0.108139535,0.108139535,0.831395349,0.831395349,0.044186047,0.044186047,0.01627907,0.108139535,0.831395349,0.044186047,0.905232558,0.905232558,0.003488372,0.003488372,0.080232558,0.080232558,0.011046512,0.011046512,0,0,0.905232558,0.003488372,0.080232558,0.011046512,0,0.02631579,0.134974533,0.02631579,0.134974533,0.02631579,0.134974533,0.02631579,0.134974533,,,1,1,0,0,0,0,0,0,0,0,0.022798251,0.022798251,0.154278576,0.154278576,0.618519675,0.618519675,0.165677701,0.165677701,0.022798251,0.154278576,0.618519675,0.165677701,0.572721786,0.572721786,0.193723597,0.193723597,0.572721786,0.193723597,0.227201749,0.227201749,0.227201749,0.191309596,0.191309596,0.43934822,0.43934822,0.193120097,0.193120097,0.176222088,0.176222088,0.191309596,0.43934822,0.193120097,0.176222088
Census Tract,48113018105,48113018105,TX,4744,2068,19.28205128,44.23310023,53.02564103,121.6410256,,,,,,0.009324009,0.025641026,0.277641278,0.277641278,0.722358722,0.722358722,0.009324009,0.025641026,0.009324009,0.025641026,0.277641278,0.722358722,0.044487428,0.044487428,0.520309478,0.520309478,0.388781431,0.388781431,0.046421663,0.046421663,0.044487428,0.520309478,0.388781431,0.046421663,0.749516441,0.749516441,0,0,0.089941973,0.089941973,0.160541586,0.160541586,0,0,0.749516441,0,0.089941973,0.160541586,0,0.009324009,0.025641026,,,0.009324009,0.025641026,0.009324009,0.025641026,,,1,1,0,0,0,0,0,0,0,0,0.034148398,0.034148398,0.089376054,0.089376054,0.10623946,0.10623946,0.760539629,0.760539629,0.034148398,0.089376054,0.10623946,0.760539629,0.171007371,0.171007371,0.551842752,0.551842752,0.171007371,0.551842752,0.045952783,0.045952783,0.045952783,0.13022113,0.13022113,0.285503686,0.285503686,0.114987715,0.114987715,0.469287469,0.469287469,0.13022113,0.285503686,0.114987715,0.469287469
Census Tract,48113018110,48113018110,TX,6782,2143,72.79211957,230.3668478,72.79211957,230.3668478,,,,,,0.033967391,0.033967391,0.349159248,0.349159248,0.650840752,0.650840752,0.033967391,0.033967391,0.033967391,0.033967391,0.349159248,0.650840752,0.039197387,0.039197387,0.138590761,0.138590761,0.731684554,0.731684554,0.090527298,0.090527298,0.039197387,0.138590761,0.731684554,0.090527298,0.772281848,0.772281848,0.028931405,0.028931405,0.148390107,0.148390107,0.05039664,0.05039664,0,0,0.772281848,0.028931405,0.148390107,0.05039664,0,0.033967391,0.033967391,0.033967391,0.033967391,0.033967391,0.033967391,0.033967391,0.033967391,,,0.43814433,0.43814433,0,0,0.56185567,0.56185567,0,0,0,0,0,0,0.205986435,0.205986435,0.37466824,0.37466824,0.341049838,0.341049838,0,0.205986435,0.37466824,0.341049838,0.519782394,0.519782394,0.265578635,0.265578635,0.519782394,0.265578635,0.213112328,0.213112328,0.213112328,0.268051434,0.268051434,0.185459941,0.185459941,0.191394659,0.191394659,0.355093966,0.355093966,0.268051434,0.185459941,0.191394659,0.355093966
Census Tract,48113018111,48113018111,TX,8038,2760,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0.415311384,0.584688616,,,,,,,,,0.26884058,0.387681159,0.309782609,0.033695652,,,,,,,,,,,0.779347826,0.054347826,0.130072464,0.036231884,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.205896989,0.269967654,0.175665589,0.320353322,,,,,0.400238001,0.252280841,,,0.064443892,,,,,,,,,0.160650536,0.197143991,0.226100754,0.41610472
Census Tract,48113018118,48113018118,TX,5148,1499,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0.161713891,0.838286109,,,,,,,,,0.14209473,0.642428286,0.209472982,0.006004003,,,,,,,,,,,0.993995997,0,0.003335557,0,0.002668446,0,0,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,0.175407925,0.135392385,0.347707848,0.283799534,,,,,0.519695923,0.194885971,,,0.08041958,,,,,,,,,0.069799585,0.247408431,0.220456116,0.462335867
