,FIPS,year,population,poverty-rate,median-household-income,median-property-value,evictions,eviction-rate
79621,48201412200,2016,5612.0,0.92,140745.0,626300.0,3.0,0.27
79638,48201412300,2016,6977.0,2.06,195610.0,828900.0,1.0,0.39
79655,48201412400,2016,4484.0,0.6,208224.0,983500.0,0.0,0.0
79672,48201412500,2016,1762.0,6.58,152292.0,1096600.0,1.0,0.32
79689,48201412600,2016,4049.0,1.55,214167.0,804200.0,0.0,0.0
79706,48201412700,2016,3274.0,3.55,114079.0,522800.0,1.0,0.26
79723,48201412800,2016,5509.0,0.65,168375.0,687800.0,0.0,0.0
79740,48201412900,2016,4574.0,1.78,53260.0,263300.0,5.0,0.31
79757,48201413000,2016,3834.0,0.0,106554.0,574700.0,7.0,0.8
79774,48201413100,2016,3431.0,2.42,187257.0,632900.0,1.0,0.57
79791,48201413201,2016,2740.0,9.13,48715.0,618800.0,4.0,0.26
79808,48201413202,2016,3108.0,6.96,58895.0,152000.0,9.0,0.6
79825,48201413300,2016,7376.0,5.19,85357.0,339900.0,18.0,1.06
79842,48201420100,2016,3132.0,22.93,31724.0,225900.0,10.0,0.85
79859,48201420200,2016,2821.0,3.3,59194.0,152900.0,3.0,0.55
79876,48201420300,2016,3503.0,3.18,73643.0,312700.0,2.0,0.29
79893,48201420400,2016,3352.0,5.7,78750.0,218100.0,4.0,1.02
79910,48201420500,2016,3710.0,40.62,24432.0,83200.0,12.0,1.07
79927,48201420600,2016,2262.0,7.46,86875.0,212300.0,1.0,0.29
79944,48201420700,2016,3214.0,0.74,129779.0,370000.0,0.0,0.0
79961,48201420800,2016,2356.0,2.77,131667.0,390700.0,0.0,0.0
79978,48201420900,2016,6472.0,0.0,204464.0,826200.0,4.0,1.8
79995,48201421000,2016,2640.0,0.64,168929.0,595300.0,0.0,0.0
80012,48201421101,2016,3265.0,33.84,40872.0,165100.0,36.0,2.27
80080,48201421300,2016,6847.0,49.37,25226.0,59700.0,29.0,1.34
80097,48201421401,2016,3646.0,38.81,21854.0,21900.0,2.0,0.17
80131,48201421403,2016,3829.0,43.67,23041.0,117100.0,3.0,0.3
80165,48201421600,2016,7147.0,46.4,24076.0,779900.0,19.0,0.98
80182,48201421700,2016,4597.0,14.1,53902.0,263800.0,0.0,0.0
80199,48201421800,2016,5405.0,8.79,40833.0,296400.0,40.0,2.01
80216,48201421900,2016,2677.0,5.57,118333.0,280100.0,0.0,0.0
80233,48201422000,2016,2768.0,3.82,106802.0,224300.0,0.0,0.0
80250,48201422100,2016,5076.0,10.34,53883.0,149800.0,5.0,1.1
80267,48201422200,2016,4965.0,31.73,25822.0,97100.0,113.0,5.92
80284,48201422301,2016,8082.0,50.26,29680.0,82600.0,88.0,4.23
80301,48201422302,2016,2504.0,21.25,46375.0,118600.0,5.0,1.45
80318,48201422401,2016,4304.0,20.46,35931.0,100500.0,18.0,1.23
80335,48201422402,2016,5729.0,22.74,38571.0,168100.0,5.0,0.39
80352,48201422500,2016,7370.0,31.6,36320.0,238300.0,19.0,1.28
80369,48201422600,2016,6933.0,16.9,55363.0,135700.0,4.0,0.34
80386,48201422701,2016,5099.0,33.6,37516.0,103800.0,5.0,0.64
80403,48201422702,2016,3135.0,6.77,52865.0,100600.0,2.0,0.75
80420,48201422800,2016,4082.0,27.62,36012.0,110600.0,17.0,1.87
80437,48201422900,2016,4585.0,31.4,29784.0,81600.0,34.0,2.49
80454,48201423000,2016,5389.0,38.02,22804.0,130500.0,10.0,0.66
80471,48201423100,2016,2626.0,46.11,21351.0,33300.0,15.0,1.53
80488,48201423201,2016,3675.0,12.13,58438.0,114100.0,4.0,1.61
80505,48201423202,2016,8666.0,31.56,32784.0,97900.0,71.0,3.0
80522,48201423301,2016,4583.0,25.16,46941.0,182600.0,21.0,2.51
80539,48201423302,2016,5356.0,23.94,42560.0,153600.0,32.0,2.11
80556,48201423401,2016,5896.0,16.67,48063.0,158900.0,15.0,1.58
80573,48201423402,2016,4602.0,4.84,60240.0,115800.0,22.0,5.08
80590,48201423500,2016,2015.0,6.45,75500.0,145400.0,0.0,0.0
80607,48201423600,2016,6949.0,7.68,55764.0,95500.0,37.0,6.79
80624,48201430100,2016,6478.0,6.58,75580.0,324000.0,2.0,0.1
80641,48201430200,2016,1619.0,5.84,79750.0,568500.0,1.0,0.19
80658,48201430300,2016,4620.0,0.0,250001.0,1199400.0,0.0,0.0
80675,48201430400,2016,3270.0,3.11,250001.0,1558200.0,0.0,0.0
80692,48201430500,2016,2653.0,7.07,84179.0,748700.0,0.0,0.0
80709,48201430600,2016,3842.0,1.54,236250.0,1187200.0,0.0,0.0
80726,48201430700,2016,3099.0,0.91,70583.0,638400.0,1.0,0.11
80743,48201430800,2016,5053.0,1.71,125781.0,627100.0,2.0,0.3
80760,48201430900,2016,6042.0,0.85,96170.0,446700.0,0.0,0.0
80777,48201431000,2016,5613.0,1.73,102059.0,369400.0,2.0,0.36
80794,48201431101,2016,3276.0,24.71,52832.0,94000.0,11.0,0.69
80828,48201431201,2016,4057.0,20.44,43932.0,390900.0,18.0,0.86
80845,48201431202,2016,4630.0,2.53,66051.0,319400.0,8.0,0.4
80862,48201431301,2016,5292.0,15.91,47467.0,133400.0,53.0,2.24
80879,48201431302,2016,3982.0,3.41,97708.0,526400.0,32.0,4.23
80896,48201431401,2016,2095.0,19.95,50153.0,110900.0,2.0,0.16
80913,48201431402,2016,3403.0,2.01,83934.0,175000.0,1.0,0.08
80930,48201431501,2016,3492.0,2.22,67109.0,190400.0,5.0,0.39
80947,48201431502,2016,3528.0,1.17,127936.0,598100.0,1.0,0.11
80964,48201431600,2016,3150.0,0.0,121442.0,955000.0,2.0,0.44
80981,48201431700,2016,4537.0,4.7,156250.0,921500.0,3.0,0.52
80998,48201431801,2016,3477.0,0.0,83750.0,497100.0,10.0,0.87
81015,48201431802,2016,3826.0,0.0,77120.0,191400.0,19.0,0.91
81032,48201431900,2016,3414.0,2.35,72639.0,287500.0,9.0,0.41
81049,48201432001,2016,3539.0,8.28,57396.0,542700.0,5.0,0.39
81066,48201432002,2016,4530.0,16.84,31450.0,87800.0,12.0,0.51
81083,48201432100,2016,5737.0,11.66,52538.0,283700.0,20.0,0.96
81100,48201432200,2016,4353.0,11.53,49026.0,172100.0,5.0,0.46
81117,48201432300,2016,7342.0,15.95,40457.0,145200.0,36.0,1.1
81134,48201432400,2016,5523.0,34.47,32523.0,60400.0,18.0,0.8
81151,48201432500,2016,5732.0,37.5,30968.0,87400.0,6.0,0.37
81168,48201432600,2016,2103.0,14.23,51620.0,319000.0,14.0,3.17
81185,48201432701,2016,6968.0,54.15,24383.0,120800.0,4.0,0.21
81202,48201432702,2016,3357.0,9.58,47436.0,299100.0,11.0,0.83
81219,48201432801,2016,5168.0,34.54,32473.0,106500.0,18.0,1.16
81236,48201432802,2016,5959.0,47.77,21832.0,45000.0,11.0,0.53
81253,48201432901,2016,3011.0,18.5,32739.0,169800.0,9.0,0.95
81270,48201432902,2016,6650.0,27.78,32889.0,165600.0,16.0,1.16
81321,48201433003,2016,5679.0,34.84,24859.0,56700.0,1.0,0.06
81338,48201433100,2016,3791.0,46.75,24368.0,81300.0,11.0,0.95
81355,48201433201,2016,5468.0,22.63,35078.0,106800.0,39.0,3.52
81372,48201433202,2016,4733.0,14.82,42948.0,122100.0,11.0,1.67
81389,48201433300,2016,5265.0,18.13,47179.0,129700.0,3.0,0.64
81406,48201433400,2016,4882.0,18.03,31153.0,107600.0,3.0,0.21
81440,48201433502,2016,6534.0,47.09,23357.0,102500.0,60.0,2.55
81457,48201433600,2016,4624.0,52.9,23422.0,24100.0,177.0,7.74
81474,48201440100,2016,7221.0,5.31,48376.0,124000.0,16.0,1.07
81491,48201450100,2016,1813.0,0.98,90875.0,306500.0,0.0,0.0
81508,48201450200,2016,4724.0,1.19,144188.0,445100.0,0.0,0.0
81525,48201450300,2016,7665.0,18.08,64330.0,138300.0,33.0,2.21
81542,48201450400,2016,5300.0,11.05,70849.0,115300.0,16.0,1.16
81559,48201450500,2016,2859.0,2.59,158208.0,371100.0,1.0,0.56
81576,48201450600,2016,4222.0,4.39,106645.0,386100.0,3.0,0.3
81593,48201450700,2016,7011.0,0.83,172104.0,566500.0,0.0,0.0
81610,48201450801,2016,1868.0,0.87,47734.0,376200.0,7.0,0.65
81627,48201450802,2016,8628.0,20.95,54966.0,270100.0,34.0,1.97
81644,48201450900,2016,2800.0,2.36,83207.0,246100.0,7.0,1.64
81661,48201451001,2016,5106.0,31.01,31044.0,171300.0,120.0,7.55
81678,48201451002,2016,5589.0,19.61,42391.0,127400.0,36.0,1.66
81695,48201451100,2016,4149.0,13.31,66550.0,169100.0,4.0,0.46
81712,48201451200,2016,2683.0,0.78,116429.0,273100.0,0.0,0.0
81729,48201451300,2016,6798.0,7.77,73221.0,194400.0,65.0,5.05
81746,48201451401,2016,3362.0,6.87,58338.0,177200.0,27.0,2.54
81763,48201451402,2016,4870.0,19.25,45213.0,151800.0,26.0,1.19
81780,48201451403,2016,4833.0,4.45,60398.0,284100.0,21.0,1.13
81797,48201451500,2016,4634.0,6.4,70263.0,268000.0,40.0,1.33
81814,48201451601,2016,6627.0,7.6,78527.0,299500.0,18.0,1.89
81848,48201451700,2016,3947.0,7.49,53665.0,117800.0,44.0,4.73
81865,48201451800,2016,5761.0,9.81,51525.0,112200.0,23.0,2.89
81882,48201451901,2016,7546.0,22.9,31504.0,135200.0,95.0,3.9
81899,48201451902,2016,2623.0,3.38,106776.0,257200.0,2.0,2.82
81916,48201452000,2016,8714.0,15.47,53723.0,148200.0,63.0,2.12
81933,48201452100,2016,9094.0,14.69,51616.0,618500.0,56.0,1.37
81950,48201452201,2016,4369.0,21.41,30351.0,61100.0,53.0,1.9
81967,48201452202,2016,2457.0,26.89,42099.0,101600.0,25.0,1.63
81984,48201452300,2016,2456.0,16.04,45117.0,100900.0,0.0,0.0
82001,48201452400,2016,7821.0,20.04,43463.0,97700.0,24.0,1.88
82018,48201452500,2016,8596.0,35.19,29692.0,91100.0,25.0,1.72
82035,48201452600,2016,7970.0,38.03,37132.0,121900.0,13.0,0.98
82052,48201452700,2016,11175.0,15.35,39040.0,126200.0,88.0,5.19
82069,48201452801,2016,5545.0,19.78,41822.0,98500.0,4.0,0.61
82086,48201452802,2016,5889.0,30.25,33833.0,93100.0,19.0,1.52
82103,48201452900,2016,4436.0,22.95,41406.0,92600.0,15.0,2.7
82120,48201453000,2016,7640.0,16.86,46003.0,98600.0,10.0,1.37
82137,48201453100,2016,4563.0,28.43,32741.0,56400.0,4.0,0.46
82154,48201453200,2016,7792.0,26.48,29781.0,77500.0,43.0,2.0
82171,48201453300,2016,2742.0,31.99,23791.0,19400.0,32.0,2.7
82188,48201453401,2016,3409.0,14.64,44005.0,96800.0,4.0,0.73
82205,48201453402,2016,8163.0,21.32,36238.0,97900.0,20.0,1.29
82222,48201453403,2016,3729.0,35.05,23789.0,95500.0,25.0,3.06
82239,48201453501,2016,6369.0,18.87,41699.0,104400.0,17.0,1.49
82256,48201453502,2016,3580.0,9.73,46153.0,105100.0,14.0,3.66
82273,48201453601,2016,2206.0,18.04,29899.0,106100.0,14.0,4.18
82290,48201453602,2016,8356.0,19.95,32703.0,89500.0,16.0,1.45
82307,48201453700,2016,7982.0,15.63,41861.0,88800.0,32.0,2.65
82324,48201453800,2016,3724.0,17.25,57887.0,102200.0,4.0,1.08
82341,48201453900,2016,10116.0,16.8,43226.0,111000.0,8.0,0.69
82358,48201454000,2016,5084.0,9.69,63021.0,120600.0,8.0,3.17
82375,48201454100,2016,3803.0,1.48,57188.0,129500.0,7.0,1.76
82392,48201454200,2016,4478.0,8.07,67615.0,98800.0,5.0,1.99
82409,48201454301,2016,11856.0,10.67,49541.0,121000.0,61.0,1.89
82426,48201454302,2016,6684.0,6.02,50974.0,104000.0,14.0,2.12
82460,48201454501,2016,8489.0,1.3,180565.0,338800.0,5.0,2.58
82477,48201454502,2016,2532.0,5.05,147462.0,386100.0,0.0,0.0
82494,48201454600,2016,4969.0,5.97,66750.0,198900.0,21.0,1.09
82511,48201454700,2016,6848.0,0.66,114284.0,238900.0,7.0,1.83
82528,48201454800,2016,7633.0,7.34,61875.0,136300.0,23.0,1.76
82545,48201454900,2016,11590.0,2.59,103563.0,192700.0,8.0,1.09
82562,48201455000,2016,2930.0,0.0,79265.0,287500.0,4.0,0.87
82579,48201455101,2016,7129.0,6.51,71346.0,122800.0,8.0,1.12
82596,48201455102,2016,3641.0,6.57,105746.0,150100.0,4.0,3.45
82613,48201455200,2016,4484.0,3.34,67943.0,125000.0,4.0,1.49
82630,48201455300,2016,4312.0,5.88,57054.0,184100.0,38.0,2.39
82647,48201510100,2016,2508.0,7.8,90069.0,287200.0,2.0,0.26
82664,48201510200,2016,5950.0,12.73,92564.0,330400.0,10.0,0.31
82681,48201510300,2016,5437.0,1.35,91518.0,398900.0,4.0,0.35
82698,48201510400,2016,3531.0,11.21,78966.0,396600.0,6.0,0.47
82715,48201510500,2016,3212.0,6.4,82446.0,364200.0,4.0,0.48
82732,48201510600,2016,4636.0,3.09,113750.0,323400.0,14.0,1.18
82749,48201510700,2016,3728.0,2.46,105806.0,357700.0,2.0,0.13
82766,48201510800,2016,7550.0,2.5,140607.0,393700.0,16.0,0.86
82783,48201510900,2016,6935.0,19.61,110434.0,317300.0,7.0,0.4
82800,48201511001,2016,2672.0,0.0,73889.0,338500.0,6.0,0.79
82817,48201511002,2016,4086.0,9.33,67446.0,326000.0,13.0,0.9
82834,48201511100,2016,3240.0,9.95,83580.0,312900.0,1.0,0.11
82851,48201511200,2016,5128.0,5.83,88040.0,331500.0,2.0,0.18
82868,48201511301,2016,3651.0,3.66,93723.0,328800.0,0.0,0.0
82885,48201511302,2016,3933.0,9.43,73378.0,431800.0,7.0,0.68
82902,48201511400,2016,3277.0,9.46,75865.0,310600.0,1.0,0.16
82919,48201511500,2016,6482.0,7.82,87159.0,293700.0,10.0,0.61
82936,48201511600,2016,4012.0,22.49,48091.0,208800.0,31.0,3.3
82953,48201520100,2016,2222.0,4.69,76023.0,144400.0,4.0,1.04
82970,48201520200,2016,3918.0,12.58,78229.0,459900.0,17.0,2.91
82987,48201520300,2016,4895.0,19.22,37138.0,221200.0,9.0,0.61
83004,48201520400,2016,3011.0,33.74,29877.0,130000.0,30.0,3.61
83021,48201520500,2016,8985.0,35.37,29044.0,89600.0,36.0,2.28
83038,48201520601,2016,2543.0,43.22,32155.0,111200.0,3.0,0.49
83055,48201520602,2016,6060.0,39.05,26926.0,113700.0,12.0,0.97
83072,48201520700,2016,4226.0,13.52,70139.0,366300.0,3.0,0.47
83089,48201521000,2016,1815.0,22.63,38906.0,391500.0,37.0,7.69
83106,48201521100,2016,2302.0,39.38,32331.0,249100.0,0.0,0.0
83123,48201521200,2016,6617.0,34.6,31516.0,120500.0,27.0,1.6
83140,48201521300,2016,6009.0,26.52,39943.0,130300.0,9.0,0.85
83157,48201521400,2016,7403.0,38.39,33227.0,98000.0,26.0,1.52
83174,48201521500,2016,6009.0,18.48,57475.0,135300.0,10.0,1.2
83191,48201521600,2016,3671.0,11.57,47115.0,110900.0,10.0,3.24
83208,48201521700,2016,6724.0,40.15,26214.0,111600.0,87.0,3.24
83225,48201521800,2016,5102.0,11.42,49120.0,108200.0,8.0,1.33
83242,48201521900,2016,7187.0,11.3,64668.0,159600.0,31.0,3.38
83259,48201522000,2016,4590.0,22.68,40059.0,152800.0,11.0,0.89
83276,48201522100,2016,7738.0,17.08,47332.0,181500.0,75.0,4.53
83293,48201522201,2016,4404.0,23.31,48464.0,138400.0,11.0,1.72
83310,48201522202,2016,4207.0,42.28,33906.0,165200.0,8.0,1.16
83327,48201522301,2016,4070.0,18.92,43236.0,225000.0,4.0,0.37
83344,48201522302,2016,3991.0,13.67,55040.0,181000.0,7.0,0.58
83361,48201522401,2016,5775.0,17.36,57649.0,160300.0,9.0,1.12
83378,48201522402,2016,3646.0,22.3,56468.0,167700.0,3.0,0.57
83395,48201522500,2016,4758.0,0.66,173980.0,619000.0,0.0,0.0
83412,48201530100,2016,6692.0,28.68,33059.0,142100.0,43.0,2.18
83429,48201530200,2016,3986.0,3.24,81964.0,263100.0,3.0,0.64
83446,48201530300,2016,2514.0,23.55,30000.0,76000.0,15.0,2.56
83463,48201530400,2016,2696.0,26.74,19681.0,70700.0,11.0,2.08
83480,48201530500,2016,4693.0,26.69,34161.0,80100.0,37.0,3.97
83497,48201530600,2016,3855.0,50.73,26250.0,91400.0,60.0,7.35
83514,48201530700,2016,5708.0,41.14,26514.0,84400.0,53.0,4.36
83531,48201530800,2016,3866.0,22.03,32946.0,110200.0,19.0,2.97
83548,48201530900,2016,4431.0,8.91,56531.0,314000.0,38.0,6.51
83565,48201531000,2016,3481.0,5.45,101944.0,323800.0,2.0,0.42
83582,48201531100,2016,2655.0,6.18,94318.0,257400.0,1.0,0.25
83599,48201531200,2016,3198.0,11.81,63153.0,251600.0,15.0,2.71
83616,48201531300,2016,5975.0,21.73,39082.0,156600.0,38.0,2.43
83633,48201531400,2016,1988.0,12.23,64375.0,140100.0,12.0,4.55
83650,48201531500,2016,2976.0,4.59,69688.0,147400.0,17.0,4.06
83667,48201531600,2016,3080.0,6.36,70714.0,243400.0,2.0,0.65
83684,48201531700,2016,3152.0,4.16,90608.0,267600.0,0.0,0.0
83701,48201531800,2016,2037.0,24.95,34018.0,86000.0,18.0,4.28
83718,48201531900,2016,4550.0,28.53,33750.0,76900.0,23.0,3.55
83735,48201532001,2016,5409.0,24.02,28274.0,118000.0,95.0,5.18
83752,48201532002,2016,1053.0,0.65,70577.0,150800.0,0.0,0.0
83769,48201532100,2016,6845.0,36.5,29771.0,132800.0,92.0,5.55
83786,48201532200,2016,3199.0,32.96,34639.0,82200.0,45.0,5.64
83803,48201532300,2016,6325.0,12.9,39613.0,151900.0,93.0,3.96
83820,48201532400,2016,6602.0,11.89,58763.0,113400.0,18.0,3.36
83837,48201532501,2016,9239.0,6.58,55941.0,108900.0,4.0,0.93
83854,48201532502,2016,5666.0,15.77,44760.0,86500.0,10.0,2.53
83871,48201532600,2016,6699.0,18.54,39630.0,102300.0,29.0,2.99
83888,48201532700,2016,5939.0,23.33,44514.0,117100.0,51.0,7.67
83905,48201532800,2016,1692.0,15.13,44722.0,104400.0,13.0,6.63
83922,48201532900,2016,5284.0,15.19,48533.0,93500.0,37.0,7.21
83939,48201533000,2016,2853.0,37.41,29353.0,59800.0,65.0,9.94
83956,48201533100,2016,6832.0,17.29,50460.0,93200.0,33.0,3.77
83973,48201533200,2016,3552.0,16.69,49547.0,128600.0,28.0,3.56
83990,48201533300,2016,6452.0,37.23,25111.0,72900.0,35.0,2.96
84007,48201533400,2016,11494.0,21.84,40456.0,86500.0,60.0,5.61
84024,48201533500,2016,4260.0,14.67,41589.0,96200.0,5.0,2.22
84041,48201533600,2016,5471.0,23.87,38422.0,130100.0,15.0,1.04
84058,48201533701,2016,5826.0,36.23,31341.0,91500.0,27.0,2.29
84075,48201533702,2016,3556.0,14.84,44792.0,78600.0,2.0,0.85
84092,48201533801,2016,9665.0,22.31,46086.0,91500.0,28.0,4.75
84109,48201533802,2016,6651.0,28.4,48091.0,92500.0,12.0,1.98
84126,48201533901,2016,10313.0,23.92,52924.0,93500.0,23.0,3.58
84143,48201533902,2016,4606.0,36.96,23184.0,95100.0,19.0,1.54
84160,48201534001,2016,3054.0,31.01,28472.0,93800.0,15.0,1.94
84177,48201534002,2016,5705.0,10.53,47445.0,87200.0,16.0,3.47
84194,48201534003,2016,2623.0,15.53,60583.0,104500.0,3.0,1.06
84211,48201534100,2016,8244.0,19.39,49898.0,99900.0,13.0,3.54
84228,48201534201,2016,2556.0,27.93,53919.0,89700.0,3.0,0.44
84245,48201534202,2016,8920.0,3.56,64091.0,148900.0,11.0,0.93
84279,48201540100,2016,12172.0,3.9,129000.0,279800.0,10.0,1.13
84296,48201540200,2016,3145.0,9.91,51250.0,109100.0,4.0,0.83
84313,48201540501,2016,6424.0,17.68,38704.0,122900.0,49.0,2.48
84330,48201540502,2016,5016.0,7.5,72405.0,121400.0,8.0,2.81
84347,48201540601,2016,4347.0,8.66,72226.0,140700.0,11.0,5.5
84364,48201540602,2016,7219.0,14.02,48690.0,126800.0,7.0,0.69
84381,48201540700,2016,7413.0,9.31,79527.0,132800.0,4.0,1.17
84398,48201540800,2016,8010.0,9.1,50718.0,101200.0,4.0,0.35
84415,48201540901,2016,2371.0,5.97,99569.0,211400.0,11.0,3.11
84432,48201540902,2016,7525.0,5.97,62651.0,177400.0,43.0,2.47
84449,48201541001,2016,10998.0,13.07,60472.0,160700.0,74.0,3.15
84466,48201541002,2016,8661.0,4.7,99275.0,182600.0,4.0,1.33
84483,48201541003,2016,14565.0,6.8,110183.0,177700.0,30.0,3.58
84500,48201541100,2016,7030.0,6.9,87212.0,157300.0,5.0,2.07
84517,48201541201,2016,8208.0,2.99,116544.0,188300.0,13.0,2.34
84534,48201541202,2016,9394.0,13.11,70625.0,142500.0,14.0,2.22
84551,48201541203,2016,2536.0,0.0,116694.0,189800.0,2.0,2.63
84568,48201541300,2016,12545.0,11.3,52104.0,113800.0,27.0,1.93
84585,48201541400,2016,16250.0,9.39,70896.0,119100.0,28.0,1.98
84602,48201541500,2016,5262.0,8.49,69912.0,121200.0,14.0,5.05
84619,48201541601,2016,5415.0,6.48,91307.0,177600.0,2.0,1.05
84636,48201541602,2016,9937.0,12.17,56356.0,115100.0,11.0,1.13
84653,48201541700,2016,11144.0,10.86,59142.0,140600.0,46.0,1.78
84670,48201541800,2016,5931.0,12.27,57886.0,105100.0,17.0,1.1
84687,48201541900,2016,6843.0,1.03,92586.0,170200.0,7.0,1.25
84704,48201542000,2016,14910.0,5.87,68783.0,131400.0,46.0,5.13
84721,48201542101,2016,20194.0,17.29,65607.0,120600.0,62.0,4.23
84738,48201542102,2016,16487.0,18.32,67696.0,110300.0,34.0,3.44
84755,48201542200,2016,19203.0,9.03,76645.0,123100.0,32.0,2.99
84772,48201542301,2016,13963.0,11.7,75913.0,126500.0,18.0,3.33
84789,48201542302,2016,7758.0,3.57,62240.0,137400.0,5.0,0.52
84806,48201542400,2016,10528.0,11.17,55595.0,102300.0,28.0,1.35
84823,48201542500,2016,2707.0,3.26,78942.0,167400.0,9.0,4.86
84840,48201542600,2016,4835.0,0.79,103561.0,165700.0,3.0,1.05
84857,48201542700,2016,4731.0,4.85,64183.0,130300.0,6.0,1.34
84874,48201542800,2016,7362.0,4.88,77311.0,156300.0,20.0,4.14
84891,48201542900,2016,13428.0,8.17,70696.0,124800.0,21.0,2.07
84908,48201543001,2016,10848.0,2.59,118217.0,230000.0,10.0,2.98
84925,48201543002,2016,14952.0,2.45,113944.0,259800.0,25.0,2.38
84942,48201543003,2016,19461.0,7.69,67933.0,136000.0,30.0,2.42
84959,48201543100,2016,2985.0,14.63,69032.0,134500.0,0.0,0.0
84976,48201543200,2016,6325.0,16.77,59116.0,191600.0,23.0,1.49
84993,48201550100,2016,5244.0,46.25,23988.0,28000.0,97.0,6.15
85010,48201550200,2016,4089.0,34.39,25229.0,108500.0,212.0,14.3
85044,48201550302,2016,10688.0,23.52,40964.0,111100.0,165.0,4.77
85061,48201550401,2016,12973.0,31.8,34189.0,113200.0,200.0,8.04
85078,48201550402,2016,10592.0,15.85,60175.0,135300.0,180.0,11.67
85095,48201550500,2016,5640.0,14.93,39295.0,99400.0,33.0,3.79
85112,48201550601,2016,7207.0,7.93,59848.0,96100.0,22.0,5.47
85129,48201550602,2016,2865.0,12.09,44053.0,87200.0,17.0,9.77
85146,48201550603,2016,5583.0,13.0,53274.0,92900.0,17.0,2.04
85163,48201550700,2016,3112.0,12.71,63882.0,100700.0,8.0,4.02
85180,48201550800,2016,3958.0,24.39,42132.0,94100.0,5.0,1.15
85197,48201550900,2016,9267.0,16.13,52083.0,96400.0,25.0,3.25
85214,48201551000,2016,3365.0,20.31,41731.0,86300.0,14.0,4.28
85231,48201551100,2016,10609.0,24.84,33780.0,122500.0,81.0,4.32
85248,48201551200,2016,6709.0,10.56,56450.0,139300.0,40.0,3.51
85265,48201551300,2016,3995.0,3.32,83674.0,131600.0,4.0,2.12
85282,48201551400,2016,5369.0,1.26,64821.0,154400.0,21.0,2.31
85299,48201551500,2016,8387.0,9.97,59349.0,126100.0,28.0,1.72
85316,48201551600,2016,8906.0,11.01,52784.0,109000.0,26.0,2.48
85333,48201551701,2016,8380.0,3.24,73405.0,146900.0,14.0,1.09
85350,48201551702,2016,4166.0,1.35,126932.0,216400.0,1.0,2.78
85367,48201551703,2016,7253.0,2.49,66176.0,125800.0,23.0,1.6
85384,48201551800,2016,4604.0,0.97,98582.0,198400.0,0.0,0.0
85418,48201552001,2016,9468.0,13.34,56440.0,134200.0,49.0,2.71
85435,48201552002,2016,1747.0,3.12,62056.0,180900.0,8.0,2.68
85452,48201552101,2016,3823.0,7.04,62091.0,154900.0,15.0,1.81
85469,48201552102,2016,6221.0,0.0,90554.0,156300.0,11.0,3.1
85486,48201552103,2016,3214.0,6.99,66797.0,116500.0,5.0,2.42
85503,48201552200,2016,6304.0,16.48,51315.0,117300.0,17.0,1.37
85520,48201552301,2016,3936.0,2.9,73750.0,158500.0,10.0,2.66
85537,48201552302,2016,5044.0,10.32,44728.0,150800.0,27.0,1.9
85554,48201552400,2016,7318.0,7.26,49918.0,144100.0,26.0,2.08
85571,48201552500,2016,11028.0,9.15,69566.0,132900.0,27.0,2.0
85588,48201552601,2016,5309.0,20.51,45750.0,139100.0,29.0,1.79
85605,48201552602,2016,6722.0,6.71,70419.0,166500.0,19.0,1.27
85622,48201552700,2016,8326.0,6.79,57456.0,160800.0,25.0,0.81
85639,48201552800,2016,9108.0,3.99,71568.0,222900.0,42.0,2.23
85656,48201552900,2016,7444.0,8.97,60560.0,177900.0,54.0,3.74
85673,48201553001,2016,5711.0,4.37,72004.0,156600.0,20.0,3.57
85690,48201553002,2016,4732.0,5.31,90234.0,194200.0,9.0,1.73
85707,48201553100,2016,5825.0,9.21,61172.0,158800.0,101.0,9.56
85724,48201553200,2016,6001.0,13.56,37763.0,141000.0,156.0,8.23
85758,48201553401,2016,3988.0,0.88,102582.0,170500.0,1.0,1.02
85775,48201553402,2016,7452.0,5.04,99910.0,173300.0,17.0,3.14
85792,48201553403,2016,6475.0,1.96,85495.0,213700.0,4.0,0.97
85809,48201553500,2016,6334.0,4.44,77763.0,130000.0,11.0,2.29
85826,48201553600,2016,6955.0,3.44,68388.0,185500.0,17.0,1.35
85843,48201553700,2016,3989.0,5.94,71618.0,199700.0,12.0,2.47
85860,48201553801,2016,2743.0,3.31,126071.0,287000.0,2.0,1.94
85877,48201553802,2016,8194.0,10.09,68090.0,151500.0,33.0,2.66
85894,48201553900,2016,8213.0,2.1,136931.0,253200.0,5.0,2.49
85911,48201554001,2016,3875.0,6.02,82422.0,192100.0,19.0,2.31
85928,48201554002,2016,4660.0,5.39,141597.0,296200.0,3.0,4.41
85945,48201554101,2016,1358.0,2.61,125982.0,222900.0,1.0,3.7
85962,48201554102,2016,10258.0,1.99,89952.0,146600.0,10.0,2.48
85979,48201554200,2016,8495.0,6.97,83095.0,120700.0,20.0,1.23
85996,48201554301,2016,7096.0,0.0,102708.0,178800.0,2.0,1.47
86013,48201554302,2016,4760.0,8.04,75403.0,227300.0,25.0,3.74
